Width pixel,Width real,Height pixel,Height real,beta_1_x,beta_0_x,beta_1_y,beta_0_y,pixel_per_matric_x,pixel_per_matric_y
383,0,188,0,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
423,1,174,0,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
463,2,159,0,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
476,2,198,1,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
489,2,238,2,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
450,1,252,2,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
411,0,267,2,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
397,0,228,1,0.0226664116296863,-8.89388867635807,0.0223188954038207,-3.75392472101381,42.4381129474436,42.015194889022
